final_validated_wsi_id,public_wsi_pseudonym,patch_a,patch_b,iou,visual_fingerprint_similarity,lab_mean_delta,coordinate_relation,feature_relation,pair_relation,x_a,y_a,x2_a,y2_a,x_b,y_b,x2_b,y2_b
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p1398,0.0,0.9723559617996216,1.535363976219181,spatially_distinct,feature_not_similar,spatially_distinct,1163,149,1675,661,295,127,807,639
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p1399,0.0,0.9784268140792848,4.298461092270554,spatially_distinct,feature_not_similar,spatially_distinct,1163,149,1675,661,991,925,1503,1437
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p1400,0.0,0.9722568988800048,3.369829454680171,spatially_distinct,feature_not_similar,spatially_distinct,1163,149,1675,661,407,227,919,739
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p1401,0.9010544331152914,0.9934271574020386,0.0996451588242327,spatially_overlapping,feature_not_similar,spatially_overlapping,1163,149,1675,661,1148,137,1660,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p1402,0.0,0.9726923108100892,2.8913443473076645,spatially_distinct,feature_not_similar,spatially_distinct,1163,149,1675,661,138,427,650,939
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p1403,0.0,0.9803006052970886,6.412988850117943,spatially_distinct,feature_not_similar,spatially_distinct,1163,149,1675,661,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p2982,0.1648566502550612,0.9658076763153076,6.49041799516758,spatially_overlapping,feature_not_similar,spatially_overlapping,1163,149,1675,661,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p3408,0.4777500930132924,0.9735769033432008,3.3039512619919007,spatially_overlapping,feature_not_similar,spatially_overlapping,1163,149,1675,661,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p3409,0.1389444048591439,0.972489595413208,4.741159316731474,spatially_overlapping,feature_not_similar,spatially_overlapping,1163,149,1675,661,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1394,p3410,0.0,0.9699532985687256,4.6851347306649425,spatially_distinct,feature_not_similar,spatially_distinct,1163,149,1675,661,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p1396,0.0065427737674704,0.9759045839309692,8.204755276902077,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,580,978,1092,1490
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p1397,0.1121981849732073,0.9769083857536316,5.788882235853081,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,962,926,1474,1438
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p1398,0.0,0.9687061309814452,1.2912179709977512,spatially_distinct,feature_not_similar,spatially_distinct,1044,537,1556,1049,295,127,807,639
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p1399,0.1217787971893908,0.9784512519836426,5.846939195251922,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,991,925,1503,1437
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p1400,0.0,0.966159462928772,2.5401895696601313,spatially_distinct,feature_not_similar,spatially_distinct,1044,537,1556,1049,407,227,919,739
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p1401,0.0954800748863332,0.9717288017272948,2.3874517316338015,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,1148,137,1660,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p1402,0.0,0.9656691551208496,1.154687905816116,spatially_distinct,feature_not_similar,spatially_distinct,1044,537,1556,1049,138,427,650,939
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p1403,0.3387398245273575,0.9741151332855223,5.470718105143172,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p2982,0.0206033046267889,0.9657224416732788,7.375968813176939,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p3408,0.049314717561163,0.976386785507202,3.4124614303348486,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p3409,0.1531176457650603,0.9667714238166808,5.167478329045314,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1395,p3410,0.0593923963669061,0.9656147360801696,4.152522033372654,spatially_overlapping,feature_not_similar,spatially_overlapping,1044,537,1556,1049,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p1397,0.1287439072699402,0.9835111498832704,5.032917755131214,spatially_overlapping,feature_not_similar,spatially_overlapping,580,978,1092,1490,962,926,1474,1438
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p1398,0.0,0.9771455526351928,7.131041275518679,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,295,127,807,639
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p1399,0.096999763563207,0.9847174882888794,5.042310708219247,spatially_overlapping,feature_not_similar,spatially_overlapping,580,978,1092,1490,991,925,1503,1437
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p1400,0.0,0.9691148996353148,6.313292475901276,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,407,227,919,739
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p1401,0.0,0.9783411026000975,7.375701345253638,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,1148,137,1660,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p1402,0.0,0.9745595455169678,7.354581476267115,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,138,427,650,939
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p1403,0.0,0.9783633351325988,13.137388995903803,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p2982,0.0,0.975654125213623,3.3821447540686327,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p3408,0.0,0.9812328219413756,10.516181106521518,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p3409,0.0,0.9778162240982056,3.88677215794819,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1396,p3410,0.0,0.971069037914276,5.597515502689408,spatially_distinct,feature_not_similar,spatially_distinct,580,978,1092,1490,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p1398,0.0,0.9775557518005372,4.8049494237534,spatially_distinct,feature_not_similar,spatially_distinct,962,926,1474,1438,295,127,807,639
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p1399,0.8894963510226146,0.9882123470306396,0.10960991744702,spatially_overlapping,feature_not_similar,spatially_overlapping,962,926,1474,1438,991,925,1503,1437
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p1400,0.0,0.9733718633651732,5.593267735286698,spatially_distinct,feature_not_similar,spatially_distinct,962,926,1474,1438,407,227,919,739
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p1401,0.0,0.9773514866828918,4.347461854317896,spatially_distinct,feature_not_similar,spatially_distinct,962,926,1474,1438,1148,137,1660,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p1402,0.0,0.9752182960510254,5.382568657609091,spatially_distinct,feature_not_similar,spatially_distinct,962,926,1474,1438,138,427,650,939
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p1403,0.2190249437324454,0.9773911237716676,9.23882189671249,spatially_overlapping,feature_not_similar,spatially_overlapping,962,926,1474,1438,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p2982,0.0,0.9721723794937134,6.291300238888636,spatially_distinct,feature_not_similar,spatially_distinct,962,926,1474,1438,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p3408,0.0,0.98368501663208,6.768577459594243,spatially_distinct,feature_not_similar,spatially_distinct,962,926,1474,1438,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p3409,0.0,0.975469172000885,5.2162074915006365,spatially_distinct,feature_not_similar,spatially_distinct,962,926,1474,1438,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1397,p3410,0.0,0.9697151184082032,6.245792279501592,spatially_distinct,feature_not_similar,spatially_distinct,962,926,1474,1438,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p1399,0.0,0.974533200263977,4.852475479534845,spatially_distinct,feature_not_similar,spatially_distinct,295,127,807,639,991,925,1503,1437
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p1400,0.4584297667794196,0.9671387672424316,2.0493085572604484,spatially_overlapping,feature_not_similar,spatially_overlapping,295,127,807,639,407,227,919,739
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p1401,0.0,0.9721109867095948,1.4791483556278024,spatially_distinct,feature_not_similar,spatially_distinct,295,127,807,639,1148,137,1660,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p1402,0.1676064744292115,0.9688305854797364,1.4232464781447656,spatially_overlapping,feature_not_similar,spatially_overlapping,295,127,807,639,138,427,650,939
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p1403,0.0,0.971470057964325,6.402914959644331,spatially_distinct,feature_not_similar,spatially_distinct,295,127,807,639,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p2982,0.0,0.965677797794342,6.277092069054874,spatially_distinct,feature_not_similar,spatially_distinct,295,127,807,639,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p3408,0.0,0.9737299084663392,3.809049153528734,spatially_distinct,feature_not_similar,spatially_distinct,295,127,807,639,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p3409,0.0,0.9725611209869384,4.170161072692035,spatially_distinct,feature_not_similar,spatially_distinct,295,127,807,639,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1398,p3410,0.1137433509508352,0.9608469605445862,3.5779565801294044,spatially_overlapping,feature_not_similar,spatially_overlapping,295,127,807,639,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1399,p1400,0.0,0.970262885093689,5.650800309314307,spatially_distinct,feature_not_similar,spatially_distinct,991,925,1503,1437,407,227,919,739
public_ndb_wsi_0008,public_ndb_wsi_0008,p1399,p1401,0.0,0.9779129028320312,4.36731443125292,spatially_distinct,feature_not_similar,spatially_distinct,991,925,1503,1437,1148,137,1660,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1399,p1402,0.0,0.974572777748108,5.45325579746462,spatially_distinct,feature_not_similar,spatially_distinct,991,925,1503,1437,138,427,650,939
public_ndb_wsi_0008,public_ndb_wsi_0008,p1399,p1403,0.2452065693690698,0.9766592383384703,9.284637392072492,spatially_overlapping,feature_not_similar,spatially_overlapping,991,925,1503,1437,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1399,p2982,0.0,0.97195303440094,6.287465589525765,spatially_distinct,feature_not_similar,spatially_distinct,991,925,1503,1437,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1399,p3408,0.0,0.9838094711303712,6.791942305595103,spatially_distinct,feature_not_similar,spatially_distinct,991,925,1503,1437,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1399,p3409,0.0,0.9772318005561828,5.245249140250243,spatially_distinct,feature_not_similar,spatially_distinct,991,925,1503,1437,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1399,p3410,0.0,0.9702227115631104,6.296887659290952,spatially_distinct,feature_not_similar,spatially_distinct,991,925,1503,1437,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1400,p1401,0.0,0.9731279611587524,3.3456017952432107,spatially_distinct,feature_not_similar,spatially_distinct,407,227,919,739,1148,137,1660,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1400,p1402,0.1690540323587648,0.9672623872756958,1.8245979291944472,spatially_overlapping,feature_not_similar,spatially_overlapping,407,227,919,739,138,427,650,939
public_ndb_wsi_0008,public_ndb_wsi_0008,p1400,p1403,0.0,0.9686575531959534,8.003311798635039,spatially_distinct,feature_not_similar,spatially_distinct,407,227,919,739,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1400,p2982,0.0653878197963869,0.9551679491996764,5.178103305436818,spatially_overlapping,feature_not_similar,spatially_overlapping,407,227,919,739,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1400,p3408,0.0,0.9696602821350098,5.731322391598396,spatially_distinct,feature_not_similar,spatially_distinct,407,227,919,739,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1400,p3409,0.1023346565296373,0.9657650589942932,2.882286620840473,spatially_overlapping,feature_not_similar,spatially_overlapping,407,227,919,739,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1400,p3410,0.2832834008889933,0.9619065523147584,1.622391713763464,spatially_overlapping,feature_not_similar,spatially_overlapping,407,227,919,739,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1401,p1402,0.0,0.971474826335907,2.8296863295819428,spatially_distinct,feature_not_similar,spatially_distinct,1148,137,1660,649,138,427,650,939
public_ndb_wsi_0008,public_ndb_wsi_0008,p1401,p1403,0.0,0.980101466178894,6.329404748709726,spatially_distinct,feature_not_similar,spatially_distinct,1148,137,1660,649,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1401,p2982,0.1876551711639876,0.9654675126075744,6.5500943681613855,spatially_overlapping,feature_not_similar,spatially_overlapping,1148,137,1660,649,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1401,p3408,0.4628571428571428,0.9731059074401855,3.2321279679200923,spatially_overlapping,feature_not_similar,spatially_overlapping,1148,137,1660,649,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1401,p3409,0.1481781589309413,0.9724256992340088,4.779407292749327,spatially_overlapping,feature_not_similar,spatially_overlapping,1148,137,1660,649,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1401,p3410,0.0,0.9699527025222778,4.68257910717601,spatially_distinct,feature_not_similar,spatially_distinct,1148,137,1660,649,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1402,p1403,0.0,0.9712232947349548,6.35525129291666,spatially_distinct,feature_not_similar,spatially_distinct,138,427,650,939,1160,714,1672,1226
public_ndb_wsi_0008,public_ndb_wsi_0008,p1402,p2982,0.0,0.9633474349975586,6.758426840363578,spatially_distinct,feature_not_similar,spatially_distinct,138,427,650,939,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1402,p3408,0.0,0.9740774035453796,4.457652435570445,spatially_distinct,feature_not_similar,spatially_distinct,138,427,650,939,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1402,p3409,0.0,0.9671899080276488,4.448757846536018,spatially_distinct,feature_not_similar,spatially_distinct,138,427,650,939,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1402,p3410,0.0228073906011935,0.9637538194656372,3.393850380314264,spatially_overlapping,feature_not_similar,spatially_overlapping,138,427,650,939,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p1403,p2982,0.0,0.9697370529174804,12.665330530201103,spatially_distinct,feature_not_similar,spatially_distinct,1160,714,1672,1226,826,61,1338,573
public_ndb_wsi_0008,public_ndb_wsi_0008,p1403,p3408,0.0,0.9759364128112792,3.429395147014876,spatially_distinct,feature_not_similar,spatially_distinct,1160,714,1672,1226,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p1403,p3409,0.0224722826245941,0.9703463912010192,10.556545947687184,spatially_overlapping,feature_not_similar,spatially_overlapping,1160,714,1672,1226,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p1403,p3410,0.0,0.9683122634887696,9.605589543056285,spatially_distinct,feature_not_similar,spatially_distinct,1160,714,1672,1226,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p2982,p3408,0.0016659788772219,0.966606616973877,9.726537292082126,spatially_overlapping,feature_not_similar,spatially_overlapping,826,61,1338,573,1336,137,1848,649
public_ndb_wsi_0008,public_ndb_wsi_0008,p2982,p3409,0.4056506142321696,0.9640845060348512,2.3606014267821434,spatially_overlapping,feature_not_similar,spatially_overlapping,826,61,1338,573,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p2982,p3410,0.1528818307558002,0.9573107957839966,4.097563378367763,spatially_overlapping,feature_not_similar,spatially_overlapping,826,61,1338,573,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p3408,p3409,0.0,0.9703799486160278,7.861404144786964,spatially_distinct,feature_not_similar,spatially_distinct,1336,137,1848,649,815,271,1327,783
public_ndb_wsi_0008,public_ndb_wsi_0008,p3408,p3410,0.0,0.9682689905166626,7.287072552316446,spatially_distinct,feature_not_similar,spatially_distinct,1336,137,1848,649,623,348,1135,860
public_ndb_wsi_0008,public_ndb_wsi_0008,p3409,p3410,0.3614758185142097,0.9614747762680054,1.9801691077810883,spatially_overlapping,feature_not_similar,spatially_overlapping,815,271,1327,783,623,348,1135,860
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1405,0.0,0.9953933358192444,1.6424559122078066,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,624,366,1136,878,540,913,1052,1425
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1406,0.0,0.9908977150917052,6.0195777717591845,spatially_distinct,feature_not_similar,spatially_distinct,624,366,1136,878,1401,44,1913,556
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1407,0.0,0.9955220222473145,9.708573973737195,spatially_distinct,feature_not_similar,spatially_distinct,624,366,1136,878,82,34,594,546
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1408,0.0,0.9960002899169922,5.030413431845655,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,624,366,1136,878,204,883,716,1395
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1409,0.023252545991795,0.99594247341156,2.888447327679271,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,624,366,1136,878,371,832,883,1344
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1410,0.1005667744237793,0.9952756762504578,1.0356765524792049,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,624,366,1136,878,518,760,1030,1272
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1411,0.1643392673133639,0.990397334098816,8.381012155833012,spatially_overlapping,feature_not_similar,spatially_overlapping,624,366,1136,878,951,478,1463,990
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1412,0.0,0.9961210489273072,6.55052573346845,spatially_distinct,feature_not_similar,spatially_distinct,624,366,1136,878,87,542,599,1054
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1413,0.0,0.9947072267532348,3.0821056783452456,spatially_distinct,feature_not_similar,spatially_distinct,624,366,1136,878,1024,964,1536,1476
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1414,0.1257531316965915,0.9935487508773804,3.3834181447384664,spatially_overlapping,feature_not_similar,spatially_overlapping,624,366,1136,878,878,81,1390,593
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1415,0.4309131252371036,0.9943840503692628,1.197137105498617,spatially_overlapping,feature_not_similar,spatially_overlapping,624,366,1136,878,589,547,1101,1059
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p1416,0.1260650396376234,0.9894353151321412,9.824062188610007,spatially_overlapping,feature_not_similar,spatially_overlapping,624,366,1136,878,1007,309,1519,821
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p3411,0.122554592772921,0.995538890361786,4.279318055264954,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,624,366,1136,878,333,113,845,625
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p3412,0.0,0.9895275831222534,3.777792937634664,spatially_distinct,feature_not_similar,spatially_distinct,624,366,1136,878,1227,677,1739,1189
public_ndb_wsi_0009,public_ndb_wsi_0009,p1404,p3727,0.1772149909175212,0.9926718473434448,2.8996461181414084,spatially_overlapping,feature_not_similar,spatially_overlapping,624,366,1136,878,861,141,1373,653
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1406,0.0,0.9918088912963868,6.575080552880188,spatially_distinct,feature_not_similar,spatially_distinct,540,913,1052,1425,1401,44,1913,556
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1407,0.0,0.9964322447776794,10.074482570134052,spatially_distinct,feature_not_similar,spatially_distinct,540,913,1052,1425,82,34,594,546
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1408,0.1930386659870385,0.9968092441558838,5.375514874710939,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,540,913,1052,1425,204,883,716,1395
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1409,0.3926976663877489,0.9969618320465088,3.0472928012565377,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,540,913,1052,1425,371,832,883,1344
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1410,0.5049400363972467,0.996279001235962,0.9823023610249484,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,540,913,1052,1425,518,760,1030,1272
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1411,0.0150567945309974,0.9905071258544922,9.6691969174394,spatially_overlapping,feature_not_similar,spatially_overlapping,540,913,1052,1425,951,478,1463,990
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1412,0.0161230616568049,0.9968273639678956,7.11272946373458,spatially_overlapping,feature_not_similar,spatially_overlapping,540,913,1052,1425,87,542,599,1054
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1413,0.0252415033830028,0.9959021210670472,1.858091865924406,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,540,913,1052,1425,1024,964,1536,1476
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1414,0.0,0.993889331817627,4.038590872580226,spatially_distinct,feature_not_similar,spatially_distinct,540,913,1052,1425,878,81,1390,593
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1415,0.148017254592831,0.99552720785141,2.42700642013556,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,540,913,1052,1425,589,547,1101,1059
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p1416,0.0,0.9883643388748168,11.087565152056497,spatially_distinct,feature_not_similar,spatially_distinct,540,913,1052,1425,1007,309,1519,821
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p3411,0.0,0.9961197972297668,4.274826218152515,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,540,913,1052,1425,333,113,845,625
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p3412,0.0,0.9905859231948853,5.228360216243991,spatially_distinct,feature_not_similar,spatially_distinct,540,913,1052,1425,1227,677,1739,1189
public_ndb_wsi_0009,public_ndb_wsi_0009,p1405,p3727,0.0,0.9927812814712524,3.836612484040715,spatially_distinct,feature_not_similar,spatially_distinct,540,913,1052,1425,861,141,1373,653
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1407,0.0,0.9932080507278442,4.717380588672587,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,82,34,594,546
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1408,0.0,0.9927806854248048,3.717482158428559,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,204,883,716,1395
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1409,0.0,0.9930121898651124,4.519787736960295,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,371,832,883,1344
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1410,0.0,0.9912958145141602,6.220829083446207,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,518,760,1030,1272
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1411,0.0093098111086298,0.9880943298339844,6.190184531660068,spatially_overlapping,feature_not_similar,spatially_overlapping,1401,44,1913,556,951,478,1463,990
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1412,0.0,0.9925265312194824,4.045081512207901,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,87,542,599,1054
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1413,0.0,0.991852641105652,6.889951281184513,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,1024,964,1536,1476
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1414,0.0,0.9914563894271852,2.6436375053401093,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,878,81,1390,593
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1415,0.0,0.9917177557945251,5.581271026857441,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,589,547,1101,1059
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p1416,0.0588639218648387,0.9877445101737976,6.935105614678436,spatially_overlapping,feature_not_similar,spatially_overlapping,1401,44,1913,556,1007,309,1519,821
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p3411,0.0,0.992857813835144,3.1987655629666523,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,333,113,845,625
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p3412,0.0,0.9861229658126832,4.278176882152314,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,1227,677,1739,1189
public_ndb_wsi_0009,public_ndb_wsi_0009,p1406,p3727,0.0,0.9916374683380128,3.1998042422315707,spatially_distinct,feature_not_similar,spatially_distinct,1401,44,1913,556,861,141,1373,653
public_ndb_wsi_0009,public_ndb_wsi_0009,p1407,p1408,0.0,0.9977642297744752,5.060015844438625,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,82,34,594,546,204,883,716,1395
public_ndb_wsi_0009,public_ndb_wsi_0009,p1407,p1409,0.0,0.9974008202552797,7.222305050046263,spatially_distinct,feature_not_similar,spatially_distinct,82,34,594,546,371,832,883,1344
public_ndb_wsi_0009,public_ndb_wsi_0009,p1407,p1410,0.0,0.9968358278274536,9.602301807212998,spatially_distinct,feature_not_similar,spatially_distinct,82,34,594,546,518,760,1030,1272
public_ndb_wsi_0009,public_ndb_wsi_0009,p1407,p1411,0.0,0.992155373096466,6.634861576419775,spatially_distinct,feature_not_similar,spatially_distinct,82,34,594,546,951,478,1463,990
public_ndb_wsi_0009,public_ndb_wsi_0009,p1407,p1412,0.0038831233485237,0.9978621006011964,3.914270825079213,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,82,34,594,546,87,542,599,1054
public_ndb_wsi_0009,public_ndb_wsi_0009,p1407,p1413,0.0,0.995938003063202,10.675062506430038,spatially_distinct,feature_not_similar,spatially_distinct,82,34,594,546,1024,964,1536,1476
public_ndb_wsi_0009,public_ndb_wsi_0009,p1407,p1414,0.0,0.9947965741157532,6.764194676156656,spatially_distinct,feature_not_similar,spatially_distinct,82,34,594,546,878,81,1390,593
